"client_id","transactions","contacts_with_advisor","customer_satisfaction","products_held","age","income","churn"
3536,46,1,5,4,48,84462,"1"
3537,16,7,5,2,68,35873,"0"
3538,59,1,5,5,36,43891,"0"
3539,45,4,5,4,37,69831,"0"
3540,65,1,5,5,46,81224,"1"
3541,16,4,4,2,63,62709,"0"
3542,99,0,3,8,32,87318,"0"
3543,15,5,5,1,71,82439,"0"
3544,2,6,3,1,57,65783,"0"
3545,0,6,5,1,57,61978,"0"
3546,12,6,4,1,40,62586,"0"
3547,34,2,2,3,52,41816,"0"
3548,18,7,5,1,41,46742,"1"
3549,18,5,3,2,48,36484,"0"
3550,45,5,5,3,46,46829,"1"
3551,68,1,4,6,60,73729,"0"
3552,7,6,5,1,45,72071,"1"
3553,1,6,4,1,43,43366,"1"
3554,28,4,4,3,50,69778,"0"
3555,12,6,5,2,57,57157,"0"
3556,28,5,5,2,60,79017,"0"
3557,55,2,3,4,58,74370,"0"
3558,11,5,5,1,66,64940,"0"
3559,34,4,5,2,60,47786,"1"
3560,49,3,5,3,30,53576,"0"
3561,28,3,5,3,67,85765,"0"
3562,59,1,4,5,62,40628,"0"
3563,51,4,5,5,44,41671,"1"
3564,35,4,5,2,66,62029,"0"
3565,73,2,5,7,31,87954,"1"
3566,13,5,5,1,50,49694,"0"
3567,39,4,4,3,70,67681,"0"
3568,60,1,4,5,58,69295,"0"
3569,0,5,4,1,56,71914,"1"
3570,36,2,5,3,27,35739,"0"
3571,16,5,5,1,35,47642,"0"
3572,84,0,5,6,40,44410,"0"
3573,30,7,5,2,43,77750,"1"
3574,21,6,5,2,70,86526,"0"
3575,37,4,5,2,48,64384,"0"
3576,5,9,5,1,42,52870,"0"
3577,10,4,5,1,48,52262,"0"
3578,62,1,5,5,65,69607,"0"
3579,53,5,4,4,55,76423,"0"
3580,76,0,4,6,46,55599,"0"
3581,75,3,3,6,24,56681,"0"
3582,-0,7,5,1,58,74224,"0"
3583,20,5,5,2,46,74484,"0"
3584,48,5,3,4,53,71588,"0"
3585,8,5,5,1,48,55614,"0"
3586,48,1,5,4,47,51743,"0"
3587,13,5,4,1,55,58048,"0"
3588,27,4,4,3,53,52208,"0"
3589,49,3,5,4,50,83557,"0"
3590,30,2,4,3,71,77288,"0"
3591,29,5,2,3,38,57230,"0"
3592,21,3,5,2,56,86574,"0"
3593,7,7,5,1,54,86574,"0"
3594,18,3,5,2,42,47106,"1"
3595,30,6,5,2,30,46178,"0"
3596,1,7,4,1,55,70865,"0"
3597,47,4,4,3,58,58327,"1"
3598,90,0,4,8,59,86670,"0"
3599,13,7,5,1,53,68969,"0"
3600,59,4,4,5,54,37155,"0"
3601,6,6,3,1,50,54809,"0"
3602,41,5,3,3,46,38109,"0"
3603,16,6,4,2,59,82007,"1"
3604,52,2,4,5,55,84159,"1"
3605,12,5,5,1,74,73566,"0"
3606,23,5,4,2,47,64669,"0"
3607,17,4,3,2,35,34993,"1"
3608,49,4,5,4,44,54872,"0"
3609,2,5,4,1,53,54721,"1"
3610,29,4,5,2,59,67333,"1"
3611,30,4,4,2,51,55816,"0"
3612,23,2,5,3,55,79637,"0"
3613,43,2,4,4,54,61137,"1"
3614,30,7,4,3,60,85789,"0"
3615,58,1,3,5,73,80545,"1"
3616,29,6,4,2,64,60801,"0"
3617,83,1,2,7,56,75977,"1"
3618,40,6,3,4,54,62799,"1"
3619,32,6,4,3,38,49070,"0"
3620,63,2,5,4,58,50083,"0"
3621,12,9,5,1,33,26967,"0"
3622,22,4,5,2,44,39023,"0"
3623,28,4,5,3,75,74786,"1"
3624,9,4,4,2,44,77060,"0"
3625,57,5,4,5,56,65924,"0"
3626,38,5,5,3,57,68917,"1"
3627,83,0,3,7,45,61708,"0"
3628,15,6,5,1,42,60770,"1"
3629,51,6,4,4,61,74783,"0"
3630,54,3,3,3,72,85774,"0"
3631,72,1,3,6,52,64473,"0"
3632,15,3,5,2,40,73123,"1"
3633,29,4,5,3,50,49037,"0"
3634,8,6,5,1,24,55400,"0"
3635,14,6,5,1,41,54721,"1"
3636,7,6,3,1,64,85035,"0"
3637,12,7,5,1,33,37515,"0"
3638,21,5,4,1,51,41813,"0"
3639,80,2,4,7,75,79410,"0"
3640,17,5,5,2,37,70253,"0"
3641,59,3,3,4,43,74616,"0"
3642,32,5,3,2,48,52509,"1"
3643,32,5,4,2,64,83255,"1"
3644,48,3,5,4,44,71414,"0"
3645,2,5,5,1,38,43126,"0"
3646,11,7,5,1,47,41050,"0"
3647,4,6,5,1,43,49276,"0"
3648,84,0,4,6,54,81041,"0"
3649,25,3,5,3,48,65452,"0"
3650,52,2,5,4,47,84761,"0"
3651,32,5,5,2,36,37298,"0"
3652,15,7,5,1,71,78334,"1"
3653,17,4,5,1,39,55517,"0"
3654,103,0,3,8,28,72747,"0"
3655,52,4,4,5,43,57181,"1"
3656,13,9,5,1,38,64322,"0"
3657,48,3,4,3,66,61643,"0"
3658,62,5,4,5,49,57981,"0"
3659,48,1,2,4,40,73675,"1"
3660,7,4,5,1,53,65518,"0"
3661,14,4,5,2,55,60875,"0"
3662,43,2,5,4,62,80801,"0"
3663,53,2,5,3,43,75454,"0"
3664,19,7,4,3,35,54752,"0"
3665,37,5,4,4,62,56318,"1"
3666,33,5,4,2,51,58913,"0"
3667,41,3,4,4,46,35356,"0"
3668,25,6,5,1,54,23340,"1"
3669,38,4,4,4,49,59254,"0"
3670,43,7,5,3,44,68197,"0"
3671,15,6,5,1,44,66819,"0"
3672,38,4,4,3,48,43327,"1"
3673,40,4,4,3,46,51878,"0"
3674,44,3,4,4,52,31379,"0"
3675,28,4,5,2,62,61751,"0"
3676,47,4,2,4,39,65688,"0"
3677,26,4,5,2,63,81551,"0"
3678,62,3,5,5,56,58836,"0"
3679,32,4,5,2,40,82651,"1"
3680,70,2,3,6,46,61437,"0"
3681,61,0,5,6,63,90452,"0"
3682,14,6,5,1,67,95947,"0"
3683,26,4,2,3,53,73224,"0"
3684,76,2,4,6,48,57868,"0"
3685,29,7,5,2,28,21327,"0"
3686,19,5,5,2,28,34619,"1"
3687,46,2,3,4,57,45274,"0"
3688,44,4,3,3,53,60535,"0"
3689,22,5,5,2,61,60350,"0"
3690,49,2,5,3,69,103000,"0"
3691,33,5,5,3,64,77523,"0"
3692,33,5,4,3,45,63264,"0"
3693,76,0,4,6,62,67323,"1"
3694,16,3,5,2,44,67086,"1"
3695,26,5,4,2,60,25429,"0"
3696,9,3,4,2,67,72289,"1"
3697,12,6,4,1,51,33669,"0"
3698,91,2,3,6,60,51113,"0"
3699,21,4,5,2,39,68040,"0"
3700,105,0,3,8,50,59705,"0"
3701,18,7,3,1,40,45079,"0"
3702,64,3,5,5,52,59513,"0"
3703,29,5,3,3,43,56426,"0"
3704,53,6,4,4,46,88797,"1"
3705,37,4,4,3,44,67167,"0"
3706,22,6,4,2,46,48993,"0"
3707,44,3,5,4,41,51655,"0"
3708,21,6,2,1,42,64599,"0"
3709,76,0,4,6,47,40557,"0"
3710,26,7,3,3,64,73692,"1"
3711,79,2,4,6,65,91463,"0"
3712,45,3,5,3,50,44682,"0"
3713,14,5,5,1,58,58463,"0"
3714,44,3,5,3,64,70876,"0"
3715,90,0,4,7,41,31519,"0"
3716,33,4,5,2,47,71112,"1"
3717,35,3,3,3,56,70082,"1"
3718,54,0,1,5,58,43589,"1"
3719,25,4,5,2,47,37971,"0"
3720,72,2,3,6,53,66240,"0"
3721,83,0,4,6,51,62749,"1"
3722,58,1,3,4,44,46805,"1"
3723,44,3,5,3,23,24009,"1"
3724,2,7,5,1,58,78789,"1"
3725,71,0,3,6,58,74669,"1"
3726,41,7,4,3,60,88363,"0"
3727,21,4,5,2,47,43168,"1"
3728,73,2,5,6,71,76396,"0"
3729,10,9,4,1,60,70524,"1"
3730,53,4,5,4,65,77649,"0"
3731,16,7,5,1,51,63411,"1"
3732,7,7,2,1,18,40228,"0"
3733,59,3,3,5,62,65259,"0"
3734,21,9,3,2,42,47321,"0"
3735,20,5,5,1,38,53220,"0"
3736,19,6,5,1,45,45623,"0"
3737,48,2,3,4,72,80996,"0"
3738,53,4,4,4,23,17450,"0"
3739,23,4,4,3,43,45479,"0"
3740,30,5,4,2,65,68699,"0"
3741,41,5,4,3,45,46281,"0"
3742,39,2,4,4,65,74545,"0"
3743,70,1,3,5,65,101853,"0"
3744,61,2,3,5,74,103039,"0"
3745,18,6,5,2,60,53758,"0"
3746,62,2,5,4,30,50301,"0"
3747,24,4,4,2,26,40386,"0"
3748,35,6,5,2,23,31155,"1"
3749,25,3,5,2,36,52773,"0"
3750,11,4,5,1,24,42562,"1"
3751,62,2,4,5,46,55494,"0"
3752,22,6,4,1,35,38768,"0"
3753,25,8,5,2,26,47091,"0"
3754,36,4,3,3,35,45584,"1"
3755,23,4,5,2,44,28663,"0"
3756,22,5,3,2,47,54353,"0"
3757,49,4,4,4,34,49508,"0"
3758,62,2,3,5,67,71319,"0"
3759,46,1,5,4,48,56763,"0"
3760,36,3,4,3,61,54770,"0"
3761,53,2,5,4,58,55084,"0"
3762,18,9,4,1,61,39227,"0"
3763,38,2,4,3,49,71744,"0"
3764,52,2,5,4,50,44318,"1"
3765,57,1,1,4,36,51958,"1"
3766,92,0,3,7,59,37931,"1"
3767,23,5,5,3,36,46856,"0"
3768,28,4,5,2,56,67645,"0"
3769,31,6,4,2,46,41131,"0"
3770,36,4,5,3,30,40110,"1"
3771,69,0,4,6,43,74711,"0"
3772,15,6,4,2,55,50638,"0"
3773,7,8,5,1,42,65405,"1"
3774,19,5,4,1,59,76196,"0"
3775,45,2,4,4,38,68086,"1"
3776,23,6,5,2,49,63105,"0"
3777,42,4,4,3,30,60543,"0"
3778,20,4,5,2,42,53789,"0"
3779,37,5,5,3,40,77849,"0"
3780,15,5,5,2,43,62220,"1"
3781,24,3,5,2,47,53722,"1"
3782,21,3,5,3,54,82329,"0"
3783,12,6,5,2,43,56235,"1"
3784,17,5,4,1,58,70879,"0"
3785,78,2,4,6,39,41427,"1"
3786,59,4,4,4,55,73516,"0"
3787,23,5,5,2,44,70254,"1"
3788,17,9,3,1,73,70292,"0"
3789,24,4,5,2,49,81609,"0"
3790,24,5,5,2,59,51396,"0"
3791,5,9,5,1,60,70782,"0"
3792,33,3,4,3,44,65377,"0"
3793,29,5,5,2,57,75464,"0"
3794,54,4,3,4,39,83771,"0"
3795,19,3,5,2,64,68641,"0"
3796,15,7,4,1,60,72751,"0"
3797,14,7,5,1,49,60816,"0"
3798,9,5,4,1,46,25612,"1"
3799,63,2,4,5,32,46736,"0"
3800,4,4,5,2,54,47356,"0"
3801,40,4,5,3,60,57413,"0"
3802,19,7,5,1,37,35824,"1"
3803,63,0,3,6,58,69738,"0"
3804,53,3,3,3,59,67632,"0"
3805,40,3,4,4,72,62138,"0"
3806,14,4,5,2,40,58839,"0"
3807,85,0,1,6,55,86562,"0"
3808,82,0,5,7,24,40671,"1"
3809,11,7,5,1,51,62089,"0"
3810,25,4,5,1,58,68799,"0"
3811,33,3,4,4,65,56865,"0"
3812,19,3,5,2,37,43234,"0"
3813,25,6,5,2,57,59128,"0"
3814,3,6,4,1,50,55193,"1"
3815,20,5,3,2,55,69815,"0"
3816,1,7,3,1,63,61129,"1"
3817,22,9,5,2,51,60478,"0"
3818,63,1,2,6,70,71171,"0"
3819,38,6,5,3,40,60861,"0"
3820,10,7,5,1,66,49891,"1"
3821,30,7,5,3,64,96331,"0"
3822,70,5,3,5,31,23723,"1"
3823,6,7,5,1,46,47860,"1"
3824,24,7,5,2,35,28608,"0"
3825,39,2,4,4,62,83603,"1"
3826,56,2,5,4,71,70799,"0"
3827,38,4,5,3,18,25741,"0"
3828,13,5,4,1,76,55055,"1"
3829,7,7,5,1,52,58912,"0"
3830,60,1,5,4,52,39751,"0"
3831,10,6,4,1,33,38568,"1"
3832,66,1,5,5,52,73251,"0"
3833,11,7,5,1,43,89123,"1"
3834,14,7,4,1,62,56972,"1"
3835,14,5,3,1,34,43182,"1"
3836,52,5,4,4,37,89678,"0"
3837,40,6,5,3,56,75351,"1"
3838,29,4,4,2,49,83875,"0"
3839,68,2,4,6,46,47518,"0"
3840,61,0,3,6,37,58591,"0"
3841,41,3,5,3,55,69103,"0"
3842,30,6,5,2,43,53153,"0"
3843,48,2,4,4,47,46920,"0"
3844,36,4,5,3,53,58450,"0"
3845,12,5,5,1,70,31134,"1"
3846,32,5,5,2,50,54103,"0"
3847,15,5,5,1,37,68577,"0"
3848,29,4,5,3,45,65108,"0"
3849,12,6,5,1,38,51872,"0"
3850,57,9,3,5,56,59193,"0"
3851,44,2,5,4,41,40129,"0"
3852,45,3,5,4,45,70634,"0"
3853,14,6,5,1,50,88882,"1"
3854,17,6,5,1,42,45132,"0"
3855,40,2,3,4,49,52116,"0"
3856,55,2,4,5,41,59632,"0"
3857,27,7,5,2,53,55047,"0"
3858,28,4,3,2,71,79199,"1"
3859,37,5,4,3,46,51004,"0"
3860,27,3,5,3,57,89724,"0"
3861,10,5,5,1,35,37297,"0"
3862,61,3,4,5,48,79039,"1"
3863,0,6,5,1,45,60263,"0"
3864,30,4,4,3,57,58525,"1"
3865,26,8,5,2,51,69174,"1"
3866,25,4,5,2,50,63372,"0"
3867,22,8,4,2,71,93935,"1"
3868,28,6,5,3,47,64117,"0"
3869,11,7,3,1,52,70896,"1"
3870,19,5,5,2,51,57033,"0"
3871,41,3,4,4,46,49486,"0"
3872,15,4,5,2,61,81287,"0"
3873,3,6,5,1,59,59120,"0"
3874,91,1,3,6,74,78281,"0"
3875,16,7,4,2,51,43860,"0"
3876,48,2,5,5,54,72608,"0"
3877,41,5,5,3,54,67628,"0"
3878,33,4,5,3,72,74528,"0"
3879,14,5,4,1,44,55583,"0"
3880,13,5,3,1,51,47269,"0"
3881,20,5,5,1,49,56243,"1"
3882,82,0,5,6,39,74627,"0"
3883,29,4,4,2,52,45025,"0"
3884,48,1,5,4,36,59262,"0"
3885,21,5,3,2,39,20314,"0"
3886,4,7,5,1,51,90618,"0"
3887,15,6,5,1,68,57424,"1"
3888,45,3,3,4,58,36030,"0"
3889,16,10,5,1,71,73449,"1"
3890,46,5,3,4,40,63256,"0"
3891,8,4,5,1,65,65252,"1"
3892,48,3,4,4,70,93623,"0"
3893,24,5,4,2,38,69064,"0"
3894,37,6,4,4,26,49171,"0"
3895,25,6,5,2,47,69442,"0"
3896,49,3,5,4,57,95948,"0"
3897,69,0,3,6,54,53660,"0"
3898,39,2,5,3,58,80244,"0"
3899,8,5,4,1,33,37613,"0"
3900,40,2,4,4,42,68025,"0"
3901,38,6,5,3,65,71177,"0"
3902,11,4,4,2,51,62636,"0"
3903,29,4,5,2,49,62727,"0"
3904,45,4,5,3,53,65932,"0"
3905,20,5,5,3,62,77342,"0"
3906,42,5,5,3,24,55857,"0"
3907,31,6,4,2,31,49397,"0"
3908,30,5,5,3,59,77127,"0"
3909,43,6,4,4,72,88151,"0"
3910,0,6,1,1,49,49434,"0"
3911,17,5,5,1,44,87503,"0"
3912,44,7,5,3,50,43113,"0"
3913,40,4,3,3,41,52992,"0"
3914,30,4,5,2,40,46944,"0"
3915,35,3,4,3,35,25059,"0"
3916,47,3,3,4,56,94005,"0"
3917,54,6,3,5,51,58753,"1"
3918,43,5,3,3,38,43492,"0"
3919,14,6,5,2,48,30641,"0"
3920,11,5,4,1,56,80248,"0"
3921,38,4,2,3,40,42674,"0"
3922,38,2,5,4,37,66588,"0"
3923,28,4,5,3,52,61867,"0"
3924,27,4,4,3,56,87033,"1"
3925,27,5,5,2,39,23861,"0"
3926,35,4,3,2,27,38707,"0"
3927,25,3,5,2,56,47765,"0"
3928,28,4,5,2,44,72303,"0"
3929,16,5,4,2,70,83215,"0"
3930,86,0,5,7,51,57115,"1"
3931,71,4,5,5,63,99029,"0"
3932,41,5,5,3,55,72578,"0"
3933,39,5,4,3,49,44722,"0"
3934,19,5,5,2,64,58215,"1"
3935,33,3,3,3,58,74786,"0"
3936,11,4,4,2,49,71759,"0"
3937,98,0,3,8,64,56732,"0"
3938,52,2,4,4,68,61954,"0"
3939,32,5,4,3,54,43848,"0"
3940,45,2,5,3,61,49373,"0"
3941,26,6,5,3,40,68894,"0"
3942,41,5,4,4,60,67112,"0"
3943,55,1,4,4,53,75038,"1"
3944,24,4,4,2,66,44246,"1"
3945,72,0,5,6,51,47114,"1"
3946,26,3,5,2,50,84360,"0"
3947,60,3,4,4,34,54402,"0"
3948,17,5,3,1,60,78949,"1"
3949,21,3,5,3,56,57095,"1"
3950,39,2,3,4,51,67243,"0"
3951,26,5,4,2,53,59532,"1"
3952,75,0,4,7,48,75323,"1"
3953,37,3,5,3,50,81878,"1"
3954,27,5,5,1,61,55211,"0"
3955,36,3,4,3,61,83716,"0"
3956,51,4,5,4,40,70958,"0"
3957,12,5,4,1,36,44189,"0"
3958,5,7,4,1,57,46163,"0"
3959,18,4,5,1,36,69966,"0"
3960,17,8,5,2,49,40973,"0"
3961,10,6,5,1,54,52712,"1"
3962,21,5,5,2,56,40277,"0"
3963,72,0,2,6,54,72540,"0"
3964,28,4,5,3,51,51492,"0"
3965,53,6,3,4,56,67193,"0"
3966,27,6,4,2,64,51071,"0"
3967,10,6,4,1,51,84026,"0"
3968,44,5,3,4,55,60567,"0"
3969,36,5,5,3,53,52129,"0"
3970,27,5,4,2,66,71962,"0"
3971,23,3,4,3,67,74793,"0"
3972,32,4,5,3,42,52672,"0"
3973,35,7,4,2,74,40101,"0"
3974,45,2,4,4,62,70108,"1"
3975,13,7,5,1,48,47392,"1"
3976,49,2,4,4,37,32931,"1"
3977,26,6,4,1,53,88095,"0"
3978,27,4,4,3,74,85419,"0"
3979,49,1,5,4,54,98211,"0"
3980,54,1,3,4,43,68941,"0"
3981,18,3,4,2,55,67223,"0"
3982,65,2,5,5,43,40643,"0"
3983,22,5,3,2,44,45157,"0"
3984,9,4,4,2,46,49777,"0"
3985,49,3,5,4,66,67846,"0"
3986,16,7,3,1,40,42748,"0"
3987,45,3,5,4,42,82472,"0"
3988,2,7,4,1,75,86462,"1"
3989,30,7,4,2,53,60506,"0"
3990,26,7,3,2,53,55165,"1"
3991,25,7,4,2,43,78247,"0"
3992,63,2,5,5,44,80813,"0"
3993,43,3,5,3,38,33766,"1"
3994,15,7,4,2,60,62698,"0"
3995,20,5,4,1,64,54537,"0"
3996,7,4,5,1,52,54689,"0"
3997,45,5,4,3,64,72039,"0"
3998,34,2,4,3,54,55608,"0"
3999,25,4,4,3,47,81355,"0"
4000,30,7,5,2,35,49995,"0"
4001,28,2,2,3,65,55627,"0"
4002,64,2,5,6,38,35835,"0"
4003,20,3,5,2,58,81710,"1"
4004,59,1,2,5,48,55271,"0"
4005,5,7,5,1,47,35876,"0"
4006,32,7,5,2,40,55714,"1"
4007,9,8,5,1,38,63540,"0"
4008,23,6,5,1,46,50280,"0"
4009,14,7,5,1,44,68365,"0"
4010,74,2,3,6,56,65156,"0"
4011,45,2,4,3,60,65913,"0"
4012,6,9,5,1,49,71007,"1"
4013,29,4,5,2,75,62295,"1"
4014,25,5,4,2,42,46881,"0"
4015,1,4,5,1,39,24250,"0"
4016,37,5,3,3,52,59381,"1"
4017,10,5,5,1,62,41986,"0"
4018,55,5,5,4,40,61934,"0"
4019,52,3,5,4,57,75853,"0"
4020,22,4,4,3,55,67119,"0"
4021,5,5,5,1,41,54227,"0"
4022,33,3,4,3,62,94972,"0"
4023,56,2,4,4,42,48197,"0"
4024,33,5,5,2,48,71763,"0"
4025,40,6,5,3,54,38185,"1"
4026,3,8,4,1,73,87633,"0"
4027,10,9,4,1,33,46806,"0"
4028,41,3,4,4,36,46020,"1"
4029,27,4,5,2,31,72921,"1"
4030,30,4,5,2,38,48549,"1"
4031,61,5,4,4,49,72721,"0"
4032,59,1,4,5,40,69043,"0"
4033,63,3,4,5,41,51765,"0"
4034,52,2,5,5,67,78241,"0"
4035,71,1,3,6,46,56297,"0"
4036,30,2,5,3,52,30418,"0"
4037,26,2,4,3,55,51832,"0"
4038,14,7,5,1,31,15000,"0"
4039,34,4,5,2,18,37398,"0"
4040,39,5,5,3,59,71389,"0"
4041,32,2,5,3,29,50185,"0"
4042,35,6,5,2,57,41050,"0"
4043,23,5,4,2,53,77776,"0"
4044,7,10,4,1,51,49745,"0"
4045,6,6,5,1,48,32476,"0"
4046,23,4,5,3,67,64369,"1"
4047,58,2,4,4,47,73345,"0"
4048,28,5,3,2,55,74371,"0"
4049,41,4,3,4,49,70082,"0"
4050,33,4,5,3,57,37912,"0"
4051,63,1,3,5,46,90508,"1"
4052,27,4,5,2,42,73365,"0"
4053,60,1,4,6,69,71033,"0"
4054,51,6,5,4,58,79849,"0"
4055,74,2,4,6,34,32647,"1"
4056,2,4,5,2,37,50954,"0"
4057,43,1,3,4,51,86635,"0"
4058,19,6,5,1,40,59582,"0"
4059,12,4,5,2,47,79600,"0"
4060,28,4,4,3,64,31614,"1"
4061,21,4,3,2,45,55279,"1"
4062,81,3,2,6,47,77745,"1"
4063,16,3,3,2,52,55163,"0"
4064,18,5,5,1,33,50824,"1"
4065,2,5,5,1,42,51651,"0"
4066,9,7,5,1,55,66697,"0"
4067,12,6,4,2,45,55350,"0"
4068,10,4,4,1,44,52663,"1"
4069,45,1,5,4,41,53017,"0"
4070,52,5,4,4,38,53488,"0"
4071,40,4,3,3,52,64771,"0"
4072,62,0,4,5,52,50949,"0"
4073,16,6,4,1,54,53456,"0"
4074,35,5,4,2,61,72733,"0"
4075,60,0,5,5,45,54894,"0"
4076,86,0,5,7,27,58317,"0"
4077,63,2,4,5,57,107668,"0"
4078,41,2,5,3,52,71075,"1"
4079,73,0,5,6,47,43060,"0"
4080,36,3,3,4,62,74054,"0"
4081,22,4,5,1,33,59010,"0"
4082,47,5,4,3,53,33054,"0"
4083,28,6,5,2,55,62952,"0"
4084,55,2,3,4,67,76950,"0"
4085,22,5,4,2,79,110570,"0"
4086,54,4,4,4,66,95949,"1"
4087,20,4,5,2,50,37815,"1"
4088,17,5,4,2,57,64182,"0"
4089,33,5,3,2,71,68846,"1"
4090,8,6,2,1,44,42104,"1"
4091,9,3,5,2,47,67056,"1"
4092,23,6,5,2,35,53714,"0"
4093,10,4,4,1,35,25672,"1"
4094,14,6,4,1,40,20047,"0"
4095,30,7,4,2,33,48372,"0"
4096,41,3,3,3,52,98339,"0"
4097,17,6,3,2,68,51564,"0"
4098,77,1,4,6,36,68803,"1"
4099,28,3,3,3,24,34670,"0"
4100,33,3,2,3,55,47826,"1"
4101,45,5,4,4,39,55382,"0"
4102,25,5,5,2,34,73461,"0"
4103,54,3,4,4,48,59639,"0"
4104,26,3,4,3,61,69510,"0"
4105,0,6,5,1,36,15000,"1"
4106,22,3,5,2,45,49446,"1"
4107,38,4,5,3,53,81777,"0"
4108,59,1,3,5,54,56215,"0"
4109,91,0,4,8,41,56960,"0"
4110,26,5,3,2,46,44484,"0"
4111,23,4,5,2,56,41117,"0"
4112,34,4,5,3,60,64522,"0"
4113,46,6,3,4,41,44856,"0"
4114,15,6,5,1,39,57095,"0"
4115,0,5,5,1,46,37715,"0"
4116,10,7,4,1,40,36416,"0"
4117,55,2,2,5,76,74398,"0"
4118,14,7,5,1,87,89953,"0"
4119,40,4,4,4,49,62869,"0"
4120,52,5,5,3,34,66714,"0"
4121,12,7,5,1,61,58606,"0"
4122,16,9,5,1,45,42718,"1"
4123,43,3,5,4,39,28337,"0"
4124,30,6,5,3,37,63117,"0"
4125,63,1,4,5,59,91468,"0"
4126,37,4,4,3,34,48995,"0"
4127,63,3,5,4,29,58463,"1"
4128,73,3,4,6,45,53891,"0"
4129,10,4,4,1,51,58760,"0"
4130,27,3,4,2,59,81856,"0"
4131,33,6,5,3,68,70053,"0"
4132,6,4,5,1,52,44200,"1"
4133,68,2,3,6,33,44933,"0"
4134,83,2,5,7,55,45018,"0"
4135,23,4,4,2,63,50473,"0"
4136,42,3,3,4,41,42936,"0"
4137,29,5,4,2,39,64396,"0"
4138,24,3,4,3,50,49725,"0"
4139,25,5,5,2,68,80209,"0"
4140,15,6,4,1,55,73526,"0"
4141,9,4,4,1,58,73780,"1"
4142,19,6,5,2,34,49221,"0"
4143,11,7,5,1,64,97665,"0"
4144,58,0,5,6,39,67442,"1"
4145,29,4,5,2,48,83175,"0"
4146,13,5,5,1,42,69704,"0"
4147,35,4,4,4,45,79044,"0"
4148,22,3,4,3,40,38714,"0"
4149,39,4,3,3,60,52632,"0"
4150,50,5,4,3,45,58403,"0"
4151,47,2,5,4,37,50061,"1"
4152,31,6,5,3,84,84143,"0"
4153,32,4,5,1,56,38655,"0"
4154,46,6,3,3,55,69643,"0"
4155,61,2,4,6,31,49574,"0"
4156,7,9,3,2,58,52935,"0"
4157,70,1,5,5,60,55350,"0"
4158,55,2,5,4,50,54356,"0"
4159,55,3,4,4,28,69316,"0"
4160,33,5,5,2,63,73194,"0"
4161,24,6,4,2,75,63090,"0"
4162,38,3,4,4,49,61750,"0"
4163,48,3,3,4,45,83007,"0"
4164,15,4,5,2,50,40192,"0"
4165,27,3,4,2,71,86821,"0"
4166,59,8,2,4,39,61167,"0"
4167,6,6,4,1,60,49555,"1"
4168,13,4,5,1,29,21006,"1"
4169,2,6,5,1,39,72421,"0"
4170,21,3,5,2,29,22362,"0"
4171,41,3,3,3,53,52580,"0"
4172,53,4,5,4,38,54633,"1"
4173,10,7,5,1,37,33587,"1"
4174,52,3,5,5,39,69090,"0"
4175,26,3,5,2,43,63739,"1"
4176,30,6,3,3,48,52677,"0"
4177,25,2,5,3,70,79066,"0"
4178,23,6,5,2,65,82282,"0"
4179,51,2,5,4,45,52288,"0"
4180,35,2,5,4,59,68860,"0"
4181,41,4,5,4,51,68820,"0"
4182,43,3,5,3,45,41637,"0"
4183,53,2,3,4,55,58478,"1"
4184,57,0,1,5,51,73440,"0"
4185,4,5,5,1,58,59966,"0"
4186,85,0,4,7,46,43270,"1"
4187,48,1,5,4,45,62213,"1"
4188,36,3,5,3,44,69994,"0"
4189,25,4,5,3,58,66931,"0"
4190,75,1,3,6,55,88009,"0"
4191,15,4,5,1,59,59807,"0"
4192,45,3,3,4,43,48564,"0"
4193,29,5,4,2,45,53544,"0"
4194,51,4,5,4,35,71641,"1"
4195,12,6,5,1,32,35136,"1"
4196,38,5,5,3,57,75420,"1"
4197,6,4,5,1,33,62902,"0"
4198,3,8,5,1,45,93459,"0"
4199,29,3,3,2,50,24609,"1"
4200,33,4,4,3,36,41456,"0"
4201,32,4,4,2,74,75170,"1"
4202,13,4,3,1,52,47203,"0"
4203,36,1,4,4,52,83396,"0"
4204,58,3,4,4,55,89728,"0"
4205,38,3,3,2,48,57098,"1"
4206,16,5,5,1,31,37819,"0"
4207,15,6,5,1,52,73975,"0"
4208,52,1,5,5,33,27415,"0"
4209,31,5,3,2,56,56643,"0"
4210,50,1,4,5,49,65619,"0"
4211,12,7,4,2,54,93639,"0"
4212,48,4,5,5,39,35423,"0"
4213,38,4,4,3,51,60363,"0"
4214,42,6,5,3,45,41084,"1"
4215,44,4,5,4,56,55342,"0"
4216,27,5,5,2,47,58783,"0"
4217,22,4,4,2,50,67403,"0"
4218,16,4,4,2,44,50958,"0"
4219,36,5,5,2,34,63393,"1"
4220,21,3,5,2,50,55317,"0"
4221,35,3,4,3,50,44979,"0"
4222,3,7,5,1,50,69984,"1"
4223,17,6,5,1,36,29720,"0"
4224,0,6,5,1,62,55020,"0"
4225,20,6,3,2,57,50436,"1"
4226,74,2,2,5,47,55702,"0"
4227,36,7,5,2,57,80160,"0"
4228,13,5,4,2,33,73785,"0"
4229,7,8,5,1,23,40359,"0"
4230,34,1,4,4,54,81079,"0"
4231,26,4,4,2,69,84274,"0"
4232,10,8,5,1,43,36378,"0"
